algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
ppo,43,260.0,-512.6032989860446,0.0,3.290923706139438,-486.9371379924907,481.2685960129708,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,280.0,-492.6709722828135,0.0,3.2701025820570067,-581.9672995993842,575.3595032966929,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,300.0,-503.6624989149994,0.0,3.1745321988128126,-556.2796765281083,550.0850062324504,0.0,zlb_trap_extreme,zlb,extreme_v2,
ppo,43,319.0,-515.0192350640963,0.0,3.2426270382711664,-523.1120329045634,517.837418542006,0.0,zlb_trap_extreme,zlb,extreme_v2,
sac,43,,,,,-136.16192210407237,119.70351476979397,0.0,zlb_trap_extreme,zlb,extreme_v2,4000.0
sac,43,,,,,-210.67734258285986,200.41545421367076,0.0,zlb_trap_extreme,zlb,extreme_v2,8000.0
sac,43,,,,,-211.34867958589595,202.5311949926264,0.0,zlb_trap_extreme,zlb,extreme_v2,12000.0
sac,43,,,,,-217.47309604446153,202.72624909061975,0.0,zlb_trap_extreme,zlb,extreme_v2,16000.0
sac,43,,,,,-298.4341513699462,283.81890878785003,0.0,zlb_trap_extreme,zlb,extreme_v2,20000.0
sac,43,,,,,-234.4488358251239,221.75324137564894,0.0,zlb_trap_extreme,zlb,extreme_v2,24000.0
sac,43,,,,,-188.66821453238333,178.7272082347794,0.0,zlb_trap_extreme,zlb,extreme_v2,28000.0
td3,43,,,,,-132.28558089764257,116.25598719858361,0.0,zlb_trap_extreme,zlb,extreme_v2,4000.0
td3,43,,,,,-127.68200165190962,111.88216076678906,0.0,zlb_trap_extreme,zlb,extreme_v2,8000.0
td3,43,,,,,-120.92171568069398,105.6257068320963,0.0,zlb_trap_extreme,zlb,extreme_v2,12000.0
td3,43,,,,,-139.3858076413716,120.67220837216335,0.0,zlb_trap_extreme,zlb,extreme_v2,16000.0
td3,43,,,,,-124.04668855308365,107.60018834210807,0.0,zlb_trap_extreme,zlb,extreme_v2,20000.0
td3,43,,,,,-131.07872968958495,115.01912758927165,0.0,zlb_trap_extreme,zlb,extreme_v2,24000.0
td3,43,,,,,-125.54671844068211,110.15329533623189,0.0,zlb_trap_extreme,zlb,extreme_v2,28000.0
ppo,43,0.0,-438.6990924057152,0.0,2.525248501682654,-470.1827717974886,458.4041094706256,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,20.0,-407.5293957794133,0.0,3.0542177320457995,-385.0715224463268,376.41674361014674,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,40.0,-405.89386049455146,0.0,3.105807806365192,-367.2999152457719,359.7246587181384,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,60.0,-397.4331340632453,0.0,3.2937453269260004,-450.4335325786592,441.2308990808131,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,80.0,-388.5092372133858,0.0,3.089347378932871,-436.09938351795046,425.76489576798036,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,100.0,-412.316161928469,0.0,3.3824489819817245,-404.73832911285945,396.06956679028644,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,120.0,-363.60762816055376,0.0,3.4010778904194012,-372.8744828918488,365.11667407347244,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,140.0,-361.08511129653823,0.0,3.3811317996587604,-387.02799153681053,377.77972111226927,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,160.0,-376.71715602118013,0.0,3.4061896599596366,-360.87362537191893,352.30585613756665,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,180.0,-384.53885597817043,0.0,3.38677266438026,-452.21264038724894,439.6046329269786,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,200.0,-381.7002097249418,0.0,3.407273053075187,-435.42783414777665,424.15966252643284,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,220.0,-348.00205384007137,0.0,3.338309888378717,-422.2952948644981,411.8362826602424,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,240.0,-362.9781383588518,0.0,3.3635524206329137,-347.1759626219394,339.65507418625776,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,260.0,-361.36973212708267,0.0,3.447402033954859,-335.5167352634417,328.3702574977932,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,280.0,-400.6873752200194,0.0,3.470654479577206,-344.4500093042825,337.6165297275283,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,300.0,-386.02375643504814,0.0,3.392602141946554,-349.90321811754796,343.6263240412602,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
ppo,43,319.0,-370.8739592823743,0.0,3.423965288209729,-353.8151889450649,347.99213897203254,0.0,zlb_trap_very_strong,zlb,very_strong_v2,
sac,43,,,,,-89.90753926890089,77.4635094125867,0.0,zlb_trap_very_strong,zlb,very_strong_v2,4000.0
sac,43,,,,,-153.54347626044918,142.57975842387694,0.0,zlb_trap_very_strong,zlb,very_strong_v2,8000.0
sac,43,,,,,-126.245907244545,116.99651730290311,0.0,zlb_trap_very_strong,zlb,very_strong_v2,12000.0
sac,43,,,,,-155.47702527931207,142.24801557943474,0.0,zlb_trap_very_strong,zlb,very_strong_v2,16000.0
sac,43,,,,,-113.692010453355,99.88394809371937,0.0,zlb_trap_very_strong,zlb,very_strong_v2,20000.0
sac,43,,,,,-106.19838746124782,96.0945479198379,0.0,zlb_trap_very_strong,zlb,very_strong_v2,24000.0
sac,43,,,,,-121.65658217770321,108.2319916753579,0.0,zlb_trap_very_strong,zlb,very_strong_v2,28000.0
td3,43,,,,,-88.84174500813991,76.51967278593686,0.0,zlb_trap_very_strong,zlb,very_strong_v2,4000.0
td3,43,,,,,-85.1159796493148,72.95172590882612,0.0,zlb_trap_very_strong,zlb,very_strong_v2,8000.0
td3,43,,,,,-82.098156521802,69.9463073361843,0.0,zlb_trap_very_strong,zlb,very_strong_v2,12000.0
td3,43,,,,,-93.2994715656758,79.36349043711859,0.0,zlb_trap_very_strong,zlb,very_strong_v2,16000.0
td3,43,,,,,-82.13337210592245,70.03938316010444,0.0,zlb_trap_very_strong,zlb,very_strong_v2,20000.0
td3,43,,,,,-86.88306628163336,74.72055809768601,0.0,zlb_trap_very_strong,zlb,very_strong_v2,24000.0
td3,43,,,,,-84.37055913550621,72.32201836601291,0.0,zlb_trap_very_strong,zlb,very_strong_v2,28000.0
