policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
linear_policy_search_transfer,2001-01-01,2001-01-01,3.042846074749302,1.0428460836410522,-0.2601471543312073,5.972652896763865,3.9726529121398926,4.474452497063536,2.474452497063537,-1.4982003997003286,1.3458266734922895,0.798030060053074
linear_policy_search_transfer,2001-04-01,2001-04-01,2.998690424441596,0.9986904263496399,-0.5810464024543762,4.474452497063536,2.474452495574951,3.558388155262695,1.558388155262695,-0.9160643418008414,1.250107416144185,0.733859034649466
linear_policy_search_transfer,2001-07-01,2001-07-01,2.7639172499515143,0.7639172673225403,-1.631596326828003,3.558388155262695,1.558388113975525,1.9686150813245207,-0.031384918675479434,-1.5897730739381744,2.16736070770729,1.2595972505987338
linear_policy_search_transfer,2001-10-01,2001-10-01,2.54663991095811,0.5466399192810059,-2.198667526245117,1.9686150813245207,-0.031384918838739395,0.5900126557680245,-1.4099873442319755,-1.3786024255564961,2.9059391115639674,1.6719458709820643
linear_policy_search_transfer,2002-01-01,2002-01-01,2.1806125068804367,0.1806125044822693,-1.9703247547149658,0.5900126557680245,-1.4099873304367065,0.0,-2.0,-0.5900126557680245,2.0085221913211733,1.1440566553785991
linear_policy_search_transfer,2002-04-01,2002-04-01,1.9281762245625194,-0.07182377576828003,-1.9677836894989014,0.0,-2.0,0.0,-2.0,0.0,1.9412449790945665,1.0946781196510627
linear_policy_search_transfer,2002-07-01,2002-07-01,2.0125680778931656,0.012568078003823757,-2.1078221797943115,0.0,-2.0,0.0,-2.0,0.0,2.2216151274011318,1.24025249851375
linear_policy_search_transfer,2002-10-01,2002-10-01,2.2820332005790136,0.28203320503234863,-2.5150551795959473,0.0,-2.0,0.0,-2.0,0.0,3.24229400694702,1.7919623257422415
linear_policy_search_transfer,2003-01-01,2003-01-01,2.4555076323487746,0.45550763607025146,-2.464370012283325,0.0,-2.0,0.0,-2.0,0.0,3.244046985238967,1.7750018562012244
linear_policy_search_transfer,2003-04-01,2003-04-01,2.464905703085388,0.464905709028244,-2.1022207736968994,0.0,-2.0,0.0,-2.0,0.0,2.4258034089684495,1.314021503867727
linear_policy_search_transfer,2003-07-01,2003-07-01,2.5673540889818356,0.5673540830612183,-1.027983546257019,0.0,-2.0,0.9482700380844664,-1.0517299619155336,0.9482700380844664,0.9401873477666857,0.504192600349091
linear_policy_search_transfer,2003-10-01,2003-10-01,2.5673104041463093,0.5673103928565979,-0.21996605396270752,0.9482700380844664,-1.0517299175262451,2.054420888004223,0.05442088800422301,1.1061508499197565,0.46839057474864015,0.2486711524019843
