output_weight,rate_smoothing_weight,objective
0.07071067811865474,1.3935562508522341,2.878023777094601
2.133403503223241,2.133403503223241,2.942356122268137
0.04618878114026437,1.3935562508522341,2.948213440000897
0.030170881682725817,1.3935562508522341,3.00048040221091
0.019707861498850326,1.3935562508522341,3.037843280313579
0.012873332935452241,1.3935562508522341,3.0637950200838997
0.008408964152537146,1.3935562508522341,3.0814633666842037
0.005492802716530587,1.3935562508522341,3.0933280480504983
0.003587942716300282,1.3935562508522341,3.1012216301770636
0.0023436729115920993,1.3935562508522341,3.1064405960852386
0.0015309059120638675,1.3935562508522341,3.1098769300560427
0.0010000000000000002,1.3935562508522341,3.1121333357278673
1.3935562508522341,1.3935562508522341,3.1515386061564166
0.3883998048578669,0.9102821015130399,3.310619006540287
0.5946035575013602,0.9102821015130399,3.3317806964700534
0.2537058625204809,0.9102821015130399,3.4184706352188563
0.1657227008669994,0.9102821015130399,3.575037127966874
0.9102821015130399,0.9102821015130399,3.6035298921175722
0.10825139517789366,0.9102821015130399,3.7335888995956577
0.07071067811865474,0.9102821015130399,3.871338222965578
0.04618878114026437,0.9102821015130399,3.9806884012365362
3.2660400359022246,2.133403503223241,3.993616583411645
4.999999999999999,3.2660400359022246,4.017406924911348
2.133403503223241,1.3935562508522341,4.051687787740058
0.030170881682725817,0.9102821015130399,4.062416776859437
0.019707861498850326,0.9102821015130399,4.12098290373099
0.012873332935452241,0.9102821015130399,4.161728218973742
0.008408964152537146,0.9102821015130399,4.1894981541529805
0.005492802716530587,0.9102821015130399,4.208159559362716
0.003587942716300282,0.9102821015130399,4.220580836991091
0.0023436729115920993,0.9102821015130399,4.228795894703625
0.0015309059120638675,0.9102821015130399,4.234206046516673
0.0010000000000000002,0.9102821015130399,4.237758994700865
1.3935562508522341,0.9102821015130399,4.289314351371441
0.3883998048578669,0.5946035575013602,4.433288634096384
0.5946035575013602,0.5946035575013602,4.466683852631996
0.2537058625204809,0.5946035575013602,4.594660517392556
0.1657227008669994,0.5946035575013602,4.832638175068174
0.9102821015130399,0.5946035575013602,4.864848455012728
0.10825139517789366,0.5946035575013602,5.075868152486266
0.07071067811865474,0.5946035575013602,5.288469676248991
0.04618878114026437,0.5946035575013602,5.457923766667367
3.2660400359022246,1.3935562508522341,5.564610146365957
2.133403503223241,0.9102821015130399,5.581376519605751
0.030170881682725817,0.5946035575013602,5.584916656146945
4.999999999999999,2.133403503223241,5.652343322010572
0.019707861498850326,0.5946035575013602,5.67608342967834
0.012873332935452241,0.5946035575013602,5.739585652989664
0.008408964152537146,0.5946035575013602,5.782899964793391
0.005492802716530587,0.5946035575013602,5.81202247785255
0.003587942716300282,0.5946035575013602,5.8314135045634075
1.3935562508522341,0.5946035575013602,5.840154758651934
0.0023436729115920993,0.5946035575013602,5.844241053231041
0.0015309059120638675,0.5946035575013602,5.852690087781636
0.0010000000000000002,0.5946035575013602,5.858239267554776
0.3883998048578669,0.3883998048578669,5.978072062212521
0.5946035575013602,0.3883998048578669,6.013443801015252
0.2537058625204809,0.3883998048578669,6.226610815102435
0.9102821015130399,0.3883998048578669,6.561277389992969
0.1657227008669994,0.3883998048578669,6.590407631312233
0.10825139517789366,0.3883998048578669,6.963357342172018
0.07071067811865474,0.3883998048578669,7.290462243989662
0.04618878114026437,0.3883998048578669,7.551874585997243
2.133403503223241,0.5946035575013602,7.615672075479885
